"phenotype","phenotype_sub","phenotype_sex","sgg_phesant_name","description","variable_type","SGG_available","phesant_processed","sgg_file","downloaded","category","define_category","v2_exists","v2_downloaded"
"4559","4559","both","4559","Family relationship satisfaction","ordinal","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle","FALSE","FALSE","NA"
"4570","4570","both","4570","Friendships satisfaction","ordinal","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle","FALSE","FALSE","NA"
"4581","4581","both","4581","Financial situation satisfaction","ordinal","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle","FALSE","FALSE","NA"
"4620","4620","both","4620","Number of depression episodes","ordinal","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"4674","4674","both","4674","Private healthcare","ordinal","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb22819/bin1/out_bin1..tsv","YES","lifestyle","FALSE","FALSE","NA"
"4814","4814","both","NA","Tinnitus severity/nuisance","ordinal","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"4825","4825","both","NA","Noisy workplace","ordinal","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"4836","4836","both","NA","Loud music exposure frequency","ordinal","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"5057","5057","both","NA","Number of older siblings","ordinal","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"5221","5221","both","NA","Index of best refractometry result (right)","ordinal","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"5237","5237","both","NA","3mm index of best keratometry results (right)","ordinal","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"5251","5251","both","NA","6mm index of best keratometry results (right)","ordinal","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"5276","5276","both","NA","Index of best refractometry result (left)","ordinal","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"5292","5292","both","NA","3mm index of best keratometry results (left)","ordinal","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"5306","5306","both","NA","6mm index of best keratometry results (left)","ordinal","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"5364","5364","both","5364","Average weekly intake of other alcoholic drinks","ordinal","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle","FALSE","FALSE","NA"
"5386","5386","both","5386","Number of unenthusiastic/disinterested episodes","ordinal","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"5507","5507","both","NA","Leg pain on walking : action taken","ordinal","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"670_1","670","both","NA","Type of accommodation lived in: A house or bungalow","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"670_2","670","both","NA","Type of accommodation lived in: A flat, maisonette or apartment","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"670_3","670","both","NA","Type of accommodation lived in: Mobile or temporary structure (i.e. caravan)","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"670_4","670","both","NA","Type of accommodation lived in: Sheltered accommodation","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"680_1","680","both","NA","Own or rent accommodation lived in: Own outright (by you or someone in your household)","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"680_2","680","both","NA","Own or rent accommodation lived in: Own with a mortgage","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"680_3","680","both","NA","Own or rent accommodation lived in: Rent - from local authority, local council, housing association","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"680_4","680","both","NA","Own or rent accommodation lived in: Rent - from private landlord or letting agency","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"680_5","680","both","NA","Own or rent accommodation lived in: Pay part rent and part mortgage (shared ownership)","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"680_6","680","both","NA","Own or rent accommodation lived in: Live in accommodation rent free","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"1150_2","1150","both","1150_2","Usual side of head for mobile phone use: Right","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1150_1","1150","both","1150_1","Usual side of head for mobile phone use: Left","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1150_3","1150","both","1150_3","Usual side of head for mobile phone use: Equally left and right","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1210","1210","both","1210","Snoring","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle","FALSE","FALSE","NA"
"1418_2","1418","both","1418_2","Milk type used: Semi-skimmed","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1418_1","1418","both","1418_1","Milk type used: Full cream","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1418_3","1418","both","1418_3","Milk type used: Skimmed","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1418_4","1418","both","1418_4","Milk type used: Soya","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1418_5","1418","both","1418_5","Milk type used: Other type of milk","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1418_6","1418","both","1418_6","Milk type used: Never/rarely have milk","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1428_3","1428","both","1428_3","Spread type: Other type of spread/margarine","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1428_0","1428","both","1428_0","Spread type: Never/rarely use spread","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1428_1","1428","both","1428_1","Spread type: Butter/spreadable butter","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1428_2","1428","both","1428_2","Spread type: Flora Pro-Active/Benecol","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1448_3","1448","both","1448_3","Bread type: Wholemeal or wholegrain","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1448_1","1448","both","1448_1","Bread type: White","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1448_2","1448","both","1448_2","Bread type: Brown","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1448_4","1448","both","1448_4","Bread type: Other type of bread","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1468_3","1468","both","1468_3","Cereal type: Oat cereal (e.g. Ready Brek, porridge)","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1468_1","1468","both","1468_1","Cereal type: Bran cereal (e.g. All Bran, Branflakes)","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1468_2","1468","both","1468_2","Cereal type: Biscuit cereal (e.g. Weetabix)","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1468_4","1468","both","1468_4","Cereal type: Muesli","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1468_5","1468","both","1468_5","Cereal type: Other (e.g. Cornflakes, Frosties)","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1508_2","1508","both","1508_2","Coffee type: Instant coffee","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1508_1","1508","both","1508_1","Coffee type: Decaffeinated coffee (any type)","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1508_3","1508","both","1508_3","Coffee type: Ground coffee (include espresso, filter etc)","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1508_4","1508","both","1508_4","Coffee type: Other type of coffee","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1538_0","1538","both","1538_0","Major dietary changes in the last 5 years: No","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1538_1","1538","both","1538_1","Major dietary changes in the last 5 years: Yes, because of illness","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1538_2","1538","both","1538_2","Major dietary changes in the last 5 years: Yes, because of other reasons","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","diet","FALSE","FALSE","NA"
"1618","1618","both","1618","Alcohol usually taken with meals","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle","FALSE","FALSE","NA"
"1677","1677","both","1677","Breastfed as a baby","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","disease_proxy","FALSE","FALSE","NA"
"1707_1","1707","both","1707_1","Handedness (chirality/laterality): Right-handed","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1707_2","1707","both","1707_2","Handedness (chirality/laterality): Left-handed","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1707_3","1707","both","1707_3","Handedness (chirality/laterality): Use both right and left hands equally","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1747_3","1747","both","1747_3","Hair colour (natural, before greying): Light brown","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1747_1","1747","both","1747_1","Hair colour (natural, before greying): Blonde","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1747_2","1747","both","1747_2","Hair colour (natural, before greying): Red","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1747_4","1747","both","1747_4","Hair colour (natural, before greying): Dark brown","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1747_5","1747","both","1747_5","Hair colour (natural, before greying): Black","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1747_6","1747","both","1747_6","Hair colour (natural, before greying): Other","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1767","1767","both","NA","Adopted as a child","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"1777","1777","both","NA","Part of a multiple birth","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"1787","1787","both","1787","Maternal smoking around birth","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","lifestyle","FALSE","FALSE","NA"
"1797","1797","both","1797","Father still alive","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","disease_proxy","FALSE","FALSE","NA"
"1835","1835","both","1835","Mother still alive","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","disease_proxy","FALSE","FALSE","NA"
"1920","1920","both","1920","Mood swings","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1930","1930","both","1930","Miserableness","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1940","1940","both","1940","Irritability","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1950","1950","both","1950","Sensitivity / hurt feelings","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1960","1960","both","1960","Fed-up feelings","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1970","1970","both","1970","Nervous feelings","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"1980","1980","both","1980","Worrier / anxious feelings","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","YES","disease_proxy","FALSE","FALSE","NA"
"1990","1990","both","1990","Tense / 'highly strung'","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"2000","2000","both","2000","Worry too long after embarrassment","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"2010","2010","both","2010","Suffer from 'nerves'","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"2020","2020","both","2020","Loneliness, isolation","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"2030","2030","both","2030","Guilty feelings","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"2040","2040","both","2040","Risk taking","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"2090","2090","both","2090","Seen doctor (GP) for nerves, anxiety, tension or depression","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"2100","2100","both","2100","Seen a psychiatrist for nerves, anxiety, tension or depression","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"2129","2129","both","NA","Answered sexual history questions","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"2159","2159","both","NA","Ever had same-sex intercourse","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"2188","2188","both","2188","Long-standing illness, disability or infirmity","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"2207","2207","both","2207","Wears glasses or contact lenses","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","YES","disease_proxy","FALSE","FALSE","NA"
"2227","2227","both","2227","Other eye problems","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21070/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"2247_0","2247","both","NA","Hearing difficulty/problems: No","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"2247_1","2247","both","NA","Hearing difficulty/problems: Yes","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"2257","2257","both","NA","Hearing difficulty/problems with background noise","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"2316","2316","both","2316","Wheeze or whistling in the chest in last year","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"2335","2335","both","NA","Chest pain or discomfort","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"2345","2345","both","NA","Ever had bowel cancer screening","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"2365","2365","both","NA","Ever had prostate specific antigen (PSA) test","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"2395_1","2395","both","2395_1","Hair/balding pattern: Pattern 1","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"2395_2","2395","both","2395_2","Hair/balding pattern: Pattern 2","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"2395_3","2395","both","2395_3","Hair/balding pattern: Pattern 3","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"2395_4","2395","both","2395_4","Hair/balding pattern: Pattern 4","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"2415","2415","both","NA","Had major operations","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"2443","2443","both","2443","Diabetes diagnosed by doctor","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"2453","2453","both","2453","Cancer diagnosed by doctor","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
"2463","2463","both","NA","Fractured/broken bones in last 5 years","binary","FALSE","NA","NA","NO","NA","TRUE","FALSE","NA"
"2473","2473","both","2473","Other serious medical condition/disability diagnosed by doctor","binary","TRUE","YES","/data/sgg2/jenny/data/UKBB_processed/PHESANT/ukb21067/bin1/out_bin1..tsv","NO","NA","TRUE","FALSE","NA"
